2022-23 season:,Tue Jan 3 2023,at Wpg,"Winnipeg 3, Calgary 2  ",,,
2022-23 season:,Tue Jan 3 2023,at LA,"Los Angeles 3, Dallas 2  ",,,
2022-23 season:,Tue Jan 3 2023,at Nsh,"Nashville 6, Montreal 3  ",,,
2022-23 season:,Tue Jan 3 2023,at Van,"NY Islanders 6, Vancouver 2  ",,,
2022-23 season:,Tue Jan 3 2023,at Edm,"Seattle 5, Edmonton 2  ",,,
2022-23 season:,Tue Jan 3 2023,at Tor,"St Louis 6, Toronto 5 (SO)",,,
2022-23 season:,Tue Jan 3 2023,at Chi,"Tampa Bay 4, Chicago 1  ",,,
2022-23 season:,Wed Jan 4 2023,at Ana,"Anaheim 2, Dallas 0  ",,,
2022-23 season:,Wed Jan 4 2023,at Det,"New Jersey 5, Detroit 1  ",,,
2022-23 season:,Wed Jan 4 2023,at Min,"Minnesota 5, Tampa Bay 1  ",,,
2022-23 season:,Thu Jan 5 2023,at Phi,"Philadelphia 6, Arizona 2  ",,,
2022-23 season:,Thu Jan 5 2023,at LA,"Boston 5, Los Angeles 2  ",,,
2022-23 season:,Thu Jan 5 2023,at Van,"Vancouver 4, Colorado 2  ",,,
2022-23 season:,Thu Jan 5 2023,at Edm,"Edmonton 4, NY Islanders 2  ",,,
2022-23 season:,Thu Jan 5 2023,at Mtl,"NY Rangers 4, Montreal 1  ",,,
2022-23 season:,Thu Jan 5 2023,at Car,"Nashville 5, Carolina 3  ",,,
2022-23 season:,Thu Jan 5 2023,at VGK,"Vegas 5, Pittsburgh 2  ",,,
2022-23 season:,Thu Jan 5 2023,at Tor,"Seattle 5, Toronto 1  ",,,
2022-23 season:,Thu Jan 5 2023,at NJ,"St Louis 5, New Jersey 3  ",,,
2022-23 season:,Thu Jan 5 2023,at Cbs,"Washington 6, Columbus 2  ",,,
2022-23 season:,Fri Jan 6 2023,at Chi,"Chicago 2, Arizona 0  ",,,
2022-23 season:,Fri Jan 6 2023,at Det,"Florida 3, Detroit 2  ",,,
2022-23 season:,Fri Jan 6 2023,at Cgy,"Calgary 4, NY Islanders 1  ",,,
2022-23 season:,Fri Jan 6 2023,at Wsh,"Nashville 3, Washington 2  ",,,
2022-23 season:,Fri Jan 6 2023,at Ana,"Anaheim 5, San Jose 4 (OT)",,,
2022-23 season:,Fri Jan 6 2023,at Wpg,"Winnipeg 4, Tampa Bay 2  ",,,
2022-23 season:,Sat Jan 7 2023,at SJ,"Boston 4, San Jose 2  ",,,
2022-23 season:,Sat Jan 7 2023,at Cbs,"Columbus 4, Carolina 3 (SO)",,,
2022-23 season:,Sat Jan 7 2023,at Edm,"Colorado 3, Edmonton 2 (OT)",,,
2022-23 season:,Sat Jan 7 2023,at Tor,"Toronto 4, Detroit 1  ",,,
2022-23 season:,Sat Jan 7 2023,at VGK,"Los Angeles 5, Vegas 1  ",,,
2022-23 season:,Sat Jan 7 2023,at Buf,"Buffalo 6, Minnesota 5 (OT)",,,
2022-23 season:,Sat Jan 7 2023,at NJ,"New Jersey 4, NY Rangers 3 (OT)",,,
2022-23 season:,Sat Jan 7 2023,at Ott,"Seattle 8, Ottawa 4  ",,,
2022-23 season:,Sat Jan 7 2023,at Mtl,"Montreal 5, St Louis 4  ",,,
2022-23 season:,Sun Jan 8 2023,at Ana,"Boston 7, Anaheim 1  ",,,
2022-23 season:,Sun Jan 8 2023,at Wsh,"Washington 1, Columbus 0  ",,,
2022-23 season:,Sun Jan 8 2023,at Chi,"Chicago 4, Calgary 3 (OT)",,,
2022-23 season:,Sun Jan 8 2023,at Dal,"Dallas 5, Florida 1  ",,,
2022-23 season:,Sun Jan 8 2023,at Ari,"Pittsburgh 4, Arizona 1  ",,,
2022-23 season:,Sun Jan 8 2023,at Min,"St Louis 3, Minnesota 0  ",,,
2022-23 season:,Sun Jan 8 2023,at Phi,"Toronto 6, Philadelphia 2  ",,,
2022-23 season:,Sun Jan 8 2023,at Wpg,"Winnipeg 7, Vancouver 4  ",,,
2022-23 season:,Mon Jan 9 2023,at LA,"Los Angeles 6, Edmonton 3  ",,,
2022-23 season:,Mon Jan 9 2023,at Ott,"Nashville 3, Ottawa 0  ",,,
2022-23 season:,Mon Jan 9 2023,at Buf,"Philadelphia 4, Buffalo 0  ",,,
2022-23 season:,Mon Jan 9 2023,at Mtl,"Seattle 4, Montreal 0  ",,,
2022-23 season:,Tue Jan 10 2023,at TB,"Tampa Bay 6, Columbus 3  ",,,
2022-23 season:,Tue Jan 10 2023,at StL,"St Louis 4, Calgary 3 (OT)",,,
2022-23 season:,Tue Jan 10 2023,at NYI,"Dallas 2, NY Islanders 1 (SO)",,,
2022-23 season:,Tue Jan 10 2023,at Col,"Florida 5, Colorado 4  ",,,
2022-23 season:,Tue Jan 10 2023,at NYR,"NY Rangers 4, Minnesota 3 (SO)",,,
2022-23 season:,Tue Jan 10 2023,at Car,"New Jersey 5, Carolina 3  ",,,
2022-23 season:,Tue Jan 10 2023,at Ari,"San Jose 4, Arizona 2  ",,,
2022-23 season:,Tue Jan 10 2023,at Buf,"Seattle 4, Buffalo 3  ",,,
2022-23 season:,Tue Jan 10 2023,at Pit,"Pittsburgh 5, Vancouver 4  ",,,
2022-23 season:,Tue Jan 10 2023,at Det,"Detroit 7, Winnipeg 5  ",,,
2022-23 season:,Wed Jan 11 2023,at Ana,"Edmonton 6, Anaheim 2  ",,,
2022-23 season:,Wed Jan 11 2023,at Tor,"Toronto 2, Nashville 1  ",,,
2022-23 season:,Wed Jan 11 2023,at LA,"Los Angeles 4, San Jose 3  ",,,
2022-23 season:,Wed Jan 11 2023,at Phi,"Philadelphia 5, Washington 3  ",,,
2022-23 season:,Thu Jan 12 2023,at Cbs,"Carolina 6, Columbus 2  ",,,
2022-23 season:,Thu Jan 12 2023,at StL,"Calgary 4, St Louis 1  ",,,
2022-23 season:,Thu Jan 12 2023,at Chi,"Chicago 3, Colorado 2  ",,,
2022-23 season:,Thu Jan 12 2023,at NYR,"NY Rangers 2, Dallas 1 (OT)",,,
2022-23 season:,Thu Jan 12 2023,at VGK,"Vegas 4, Florida 2  ",,,
2022-23 season:,Thu Jan 12 2023,at NYI,"Minnesota 3, NY Islanders 1  ",,,
2022-23 season:,Thu Jan 12 2023,at Mtl,"Montreal 4, Nashville 3  ",,,
2022-23 season:,Thu Jan 12 2023,at Ari,"Ottawa 5, Arizona 3  ",,,
2022-23 season:,Thu Jan 12 2023,at Bos,"Seattle 3, Boston 0  ",,,
2022-23 season:,Thu Jan 12 2023,at Det,"Detroit 4, Toronto 1  ",,,
2022-23 season:,Thu Jan 12 2023,at TB,"Tampa Bay 5, Vancouver 4  ",,,
2022-23 season:,Thu Jan 12 2023,at Buf,"Winnipeg 4, Buffalo 2  ",,,
2022-23 season:,Fri Jan 13 2023,at SJ,"Edmonton 7, San Jose 1  ",,,
2022-23 season:,Fri Jan 13 2023,at Ana,"New Jersey 6, Anaheim 2  ",,,
2022-23 season:,Fri Jan 13 2023,at Pit,"Winnipeg 4, Pittsburgh 1  ",,,
2022-23 season:,Sat Jan 14 2023,at Min,"Minnesota 2, Arizona 1  ",,,
2022-23 season:,Sat Jan 14 2023,at Nsh,"Buffalo 5, Nashville 3  ",,,
2022-23 season:,Sat Jan 14 2023,at Det,"Columbus 4, Detroit 3  ",,,
2022-23 season:,Sat Jan 14 2023,at Dal,"Calgary 6, Dallas 5  ",,,
2022-23 season:,Sat Jan 14 2023,at VGK,"Edmonton 4, Vegas 3  ",,,
2022-23 season:,Sat Jan 14 2023,at NYI,"NY Islanders 2, Montreal 1  ",,,
2022-23 season:,Sat Jan 14 2023,at LA,"New Jersey 5, Los Angeles 2  ",,,
2022-23 season:,Sat Jan 14 2023,at Col,"Colorado 7, Ottawa 0  ",,,
2022-23 season:,Sat Jan 14 2023,at Wsh,"Philadelphia 3, Washington 1  ",,,
2022-23 season:,Sat Jan 14 2023,at Car,"Carolina 2, Pittsburgh 1  ",,,
2022-23 season:,Sat Jan 14 2023,at Chi,"Seattle 8, Chicago 5  ",,,
2022-23 season:,Sat Jan 14 2023,at StL,"Tampa Bay 4, St Louis 2  ",,,
2022-23 season:,Sat Jan 14 2023,at Bos,"Boston 4, Toronto 3  ",,,
2022-23 season:,Sat Jan 14 2023,at Fla,"Florida 4, Vancouver 3  ",,,
2022-23 season:,Sun Jan 15 2023,at Wpg,"Winnipeg 2, Arizona 1  ",,,
2022-23 season:,Sun Jan 15 2023,at NYR,"Montreal 2, NY Rangers 1  ",,,
2022-23 season:,Sun Jan 15 2023,at Car,"Vancouver 4, Carolina 3 (SO)",,,
2022-23 season:,Mon Jan 16 2023,at Pit,"Pittsburgh 4, Anaheim 3 (OT)",,,
2022-23 season:,Mon Jan 16 2023,at Nsh,"Nashville 2, Calgary 1  ",,,
2022-23 season:,Mon Jan 16 2023,at VGK,"Dallas 4, Vegas 0  ",,,
2022-23 season:,Mon Jan 16 2023,at Col,"Colorado 6, Detroit 3  ",,,
2022-23 season:,Mon Jan 16 2023,at Buf,"Florida 4, Buffalo 1  ",,,
2022-23 season:,Mon Jan 16 2023,at SJ,"New Jersey 4, San Jose 3 (SO)",,,
2022-23 season:,Mon Jan 16 2023,at Cbs,"NY Rangers 3, Columbus 1  ",,,
2022-23 season:,Mon Jan 16 2023,at StL,"St Louis 2, Ottawa 1  ",,,
2022-23 season:,Mon Jan 16 2023,at Bos,"Boston 6, Philadelphia 0  ",,,
2022-23 season:,Mon Jan 16 2023,at Sea,"Tampa Bay 4, Seattle 1  ",,,
2022-23 season:,Mon Jan 16 2023,at NYI,"Washington 4, NY Islanders 3 (OT)",,,
2022-23 season:,Tue Jan 17 2023,at Phi,"Philadelphia 5, Anaheim 2  ",,,
2022-23 season:,Tue Jan 17 2023,at Chi,"Chicago 4, Buffalo 3 (OT)",,,
2022-23 season:,Tue Jan 17 2023,at Nsh,"Nashville 2, Columbus 1  ",,,
2022-23 season:,Tue Jan 17 2023,at Ari,"Arizona 4, Detroit 3 (SO)",,,
2022-23 season:,Tue Jan 17 2023,at Tor,"Toronto 5, Florida 4 (OT)",,,
2022-23 season:,Tue Jan 17 2023,at Wsh,"Minnesota 4, Washington 2  ",,,
2022-23 season:,Tue Jan 17 2023,at Edm,"Edmonton 5, Seattle 2  ",,,
2022-23 season:,Tue Jan 17 2023,at Mtl,"Montreal 4, Winnipeg 1  ",,,
2022-23 season:,Wed Jan 18 2023,at NYI,"Boston 4, NY Islanders 1  ",,,
2022-23 season:,Wed Jan 18 2023,at Cgy,"Colorado 4, Calgary 1  ",,,
2022-23 season:,Wed Jan 18 2023,at SJ,"San Jose 5, Dallas 3  ",,,
2022-23 season:,Wed Jan 18 2023,at Ott,"Ottawa 5, Pittsburgh 4 (OT)",,,
2022-23 season:,Wed Jan 18 2023,at Van,"Tampa Bay 5, Vancouver 2  ",,,
2022-23 season:,Thu Jan 19 2023,at Cbs,"Anaheim 5, Columbus 3  ",,,
2022-23 season:,Thu Jan 19 2023,at NYR,"Boston 3, NY Rangers 1  ",,,
2022-23 season:,Thu Jan 19 2023,at Phi,"Chicago 4, Philadelphia 1  ",,,
2022-23 season:,Thu Jan 19 2023,at LA,"Dallas 4, Los Angeles 0  ",,,
2022-23 season:,Thu Jan 19 2023,at VGK,"Detroit 3, Vegas 2  ",,,
2022-23 season:,Thu Jan 19 2023,at Mtl,"Florida 6, Montreal 2  ",,,
2022-23 season:,Thu Jan 19 2023,at Car,"Carolina 5, Minnesota 2  ",,,
2022-23 season:,Thu Jan 19 2023,at Sea,"Seattle 4, New Jersey 3 (OT)",,,
2022-23 season:,Thu Jan 19 2023,at Buf,"Buffalo 3, NY Islanders 2 (OT)",,,
2022-23 season:,Thu Jan 19 2023,at StL,"St Louis 5, Nashville 2  ",,,
2022-23 season:,Thu Jan 19 2023,at Edm,"Edmonton 5, Tampa Bay 3  ",,,
2022-23 season:,Thu Jan 19 2023,at Tor,"Toronto 4, Winnipeg 1  ",,,
2022-23 season:,Thu Jan 19 2023,at Ari,"Washington 4, Arizona 0  ",,,
2022-23 season:,Fri Jan 20 2023,at Van,"Colorado 4, Vancouver 1  ",,,
2022-23 season:,Fri Jan 20 2023,at Pit,"Pittsburgh 4, Ottawa 1  ",,,
2022-23 season:,Sat Jan 21 2023,at Buf,"Buffalo 6, Anaheim 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Dal,"Dallas 4, Arizona 0  ",,,
2022-23 season:,Sat Jan 21 2023,at NYI,"Carolina 5, NY Islanders 2  ",,,
2022-23 season:,Sat Jan 21 2023,at StL,"Chicago 5, St Louis 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Sea,"Colorado 2, Seattle 1 (SO)",,,
2022-23 season:,Sat Jan 21 2023,at Van,"Edmonton 4, Vancouver 2  ",,,
2022-23 season:,Sat Jan 21 2023,at Nsh,"Nashville 5, Los Angeles 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Fla,"Florida 5, Minnesota 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Det,"Philadelphia 2, Detroit 1  ",,,
2022-23 season:,Sat Jan 21 2023,at Cbs,"Columbus 5, San Jose 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Cgy,"Calgary 6, Tampa Bay 3  ",,,
2022-23 season:,Sat Jan 21 2023,at Mtl,"Montreal 3, Toronto 2 (OT)",,,
2022-23 season:,Sat Jan 21 2023,at Ott,"Winnipeg 5, Ottawa 1  ",,,
2022-23 season:,Sat Jan 21 2023,at VGK,"Vegas 6, Washington 2  ",,,
2022-23 season:,Sun Jan 22 2023,at Chi,"Los Angeles 2, Chicago 1  ",,,
2022-23 season:,Sun Jan 22 2023,at NJ,"New Jersey 2, Pittsburgh 1 (OT)",,,
2022-23 season:,Sun Jan 22 2023,at Bos,"Boston 4, San Jose 0  ",,,
2022-23 season:,Sun Jan 22 2023,at Ari,"Arizona 4, Vegas 1  ",,,
2022-23 season:,Sun Jan 22 2023,at Phi,"Winnipeg 5, Philadelphia 3  ",,,
2022-23 season:,Mon Jan 23 2023,at Dal,"Buffalo 3, Dallas 2 (OT)",,,
2022-23 season:,Mon Jan 23 2023,at Cgy,"Calgary 4, Columbus 3 (OT)",,,
2022-23 season:,Mon Jan 23 2023,at NYR,"NY Rangers 6, Florida 2  ",,,
2022-23 season:,Mon Jan 23 2023,at Tor,"Toronto 5, NY Islanders 2  ",,,
2022-23 season:,Tue Jan 24 2023,at Ari,"Anaheim 5, Arizona 2  ",,,
2022-23 season:,Tue Jan 24 2023,at Mtl,"Boston 4, Montreal 2  ",,,
2022-23 season:,Tue Jan 24 2023,at StL,"Buffalo 5, St Louis 3  ",,,
2022-23 season:,Tue Jan 24 2023,at Van,"Vancouver 5, Chicago 2  ",,,
2022-23 season:,Tue Jan 24 2023,at Pit,"Pittsburgh 7, Florida 6 (OT)",,,
2022-23 season:,Tue Jan 24 2023,at Phi,"Los Angeles 4, Philadelphia 3 (OT)",,,
2022-23 season:,Tue Jan 24 2023,at TB,"Tampa Bay 4, Minnesota 2  ",,,
2022-23 season:,Tue Jan 24 2023,at Det,"Detroit 3, San Jose 2 (OT)",,,
2022-23 season:,Tue Jan 24 2023,at NJ,"New Jersey 3, Vegas 2 (OT)",,,
2022-23 season:,Tue Jan 24 2023,at Nsh,"Nashville 2, Winnipeg 1  ",,,
2022-23 season:,Tue Jan 24 2023,at Col,"Colorado 3, Washington 2  ",,,
2022-23 season:,Wed Jan 25 2023,at Dal,"Carolina 3, Dallas 2 (OT)",,,
2022-23 season:,Wed Jan 25 2023,at Edm,"Columbus 3, Edmonton 2 (OT)",,,
2022-23 season:,Wed Jan 25 2023,at Ott,"Ottawa 2, NY Islanders 1  ",,,
2022-23 season:,Wed Jan 25 2023,at Tor,"Toronto 3, NY Rangers 2 (OT)",,,
2022-23 season:,Wed Jan 25 2023,at Sea,"Seattle 6, Vancouver 1  ",,,
2022-23 season:,Thu Jan 26 2023,at Col,"Anaheim 5, Colorado 3  ",,,
2022-23 season:,Thu Jan 26 2023,at TB,"Tampa Bay 3, Boston 2  ",,,
2022-23 season:,Thu Jan 26 2023,at Wpg,"Buffalo 3, Winnipeg 2  ",,,
2022-23 season:,Thu Jan 26 2023,at Cgy,"Chicago 5, Calgary 1  ",,,
2022-23 season:,Thu Jan 26 2023,at Mtl,"Detroit 4, Montreal 3 (OT)",,,
2022-23 season:,Thu Jan 26 2023,at Nsh,"Nashville 6, New Jersey 4  ",,,
2022-23 season:,Thu Jan 26 2023,at Min,"Minnesota 3, Philadelphia 2 (OT)",,,
2022-23 season:,Thu Jan 26 2023,at Wsh,"Washington 3, Pittsburgh 2 (SO)",,,
2022-23 season:,Thu Jan 26 2023,at Ari,"Arizona 5, St Louis 0  ",,,
2022-23 season:,Fri Jan 27 2023,at Van,"Vancouver 5, Columbus 2  ",,,
2022-23 season:,Fri Jan 27 2023,at Sea,"Calgary 5, Seattle 2  ",,,
2022-23 season:,Fri Jan 27 2023,at NYI,"NY Islanders 2, Detroit 0  ",,,
2022-23 season:,Fri Jan 27 2023,at Fla,"Los Angeles 4, Florida 3  ",,,
2022-23 season:,Fri Jan 27 2023,at Dal,"New Jersey 3, Dallas 2 (OT)",,,
2022-23 season:,Fri Jan 27 2023,at Tor,"Ottawa 6, Toronto 2  ",,,
2022-23 season:,Fri Jan 27 2023,at Car,"Carolina 5, San Jose 4 (OT)",,,
2022-23 season:,Fri Jan 27 2023,at NYR,"NY Rangers 4, Vegas 1  ",,,
2022-23 season:,Sat Jan 28 2023,at Ana,"Anaheim 2, Arizona 1 (OT)",,,
2022-23 season:,Sat Jan 28 2023,at Fla,"Florida 4, Boston 3 (OT)",,,
2022-23 season:,Sat Jan 28 2023,at Min,"Minnesota 3, Buffalo 2 (SO)",,,
2022-23 season:,Sat Jan 28 2023,at Sea,"Seattle 3, Columbus 1  ",,,
2022-23 season:,Sat Jan 28 2023,at Edm,"Edmonton 7, Chicago 3  ",,,
2022-23 season:,Sat Jan 28 2023,at TB,"Tampa Bay 5, Los Angeles 2  ",,,
2022-23 season:,Sat Jan 28 2023,at Ott,"Ottawa 5, Montreal 0  ",,,
2022-23 season:,Sat Jan 28 2023,at Wpg,"Philadelphia 4, Winnipeg 0  ",,,
2022-23 season:,Sat Jan 28 2023,at Pit,"San Jose 6, Pittsburgh 4  ",,,
2022-23 season:,Sat Jan 28 2023,at Col,"Colorado 4, St Louis 2  ",,,
2022-23 season:,Sat Jan 28 2023,at NYI,"NY Islanders 2, Vegas 1 (OT)",,,
2022-23 season:,Sun Jan 29 2023,at Car,"Carolina 4, Boston 1  ",,,
2022-23 season:,Sun Jan 29 2023,at Tor,"Toronto 5, Washington 1  ",,,
2022-23 season:,Mon Jan 30 2023,at Wpg,"Winnipeg 4, St Louis 2  ",,,
2022-23 season:,Tue Jan 31 2023,at Car,"Carolina 5, Los Angeles 4 (OT)",,,
2022-23 season:,Tue Jan 31 2023,at Mtl,"Ottawa 5, Montreal 4  ",,,
2022-23 season:,Tue Jan 31 2023,at Cbs,"Washington 4, Columbus 3 (OT)",,,
2022-23 season:,Wed Feb 1 2023,at Tor,"Boston 5, Toronto 2  ",,,
2022-23 season:,Wed Feb 1 2023,at Buf,"Carolina 5, Buffalo 1  ",,,
2022-23 season:,Mon Feb 6 2023,at Dal,"Dallas 3, Anaheim 2 (SO)",,,
2022-23 season:,Mon Feb 6 2023,at NYR,"NY Rangers 5, Calgary 4 (OT)",,,
2022-23 season:,Mon Feb 6 2023,at Ari,"Arizona 3, Minnesota 2  ",,,
2022-23 season:,Mon Feb 6 2023,at Phi,"NY Islanders 2, Philadelphia 1  ",,,
2022-23 season:,Mon Feb 6 2023,at Fla,"Florida 7, Tampa Bay 1  ",,,
2022-23 season:,Mon Feb 6 2023,at NJ,"New Jersey 5, Vancouver 4 (OT)",,,
2022-23 season:,Tue Feb 7 2023,at Chi,"Anaheim 3, Chicago 2 (OT)",,,
2022-23 season:,Tue Feb 7 2023,at Pit,"Pittsburgh 2, Colorado 1 (OT)",,,
2022-23 season:,Tue Feb 7 2023,at Det,"Edmonton 5, Detroit 2  ",,,
2022-23 season:,Tue Feb 7 2023,at TB,"San Jose 4, Tampa Bay 3 (OT)",,,
2022-23 season:,Tue Feb 7 2023,at NYI,"NY Islanders 4, Seattle 0  ",,,
2022-23 season:,Tue Feb 7 2023,at Nsh,"Vegas 5, Nashville 1  ",,,
2022-23 season:,Wed Feb 8 2023,at Dal,"Dallas 4, Minnesota 1  ",,,
2022-23 season:,Wed Feb 8 2023,at NYR,"NY Rangers 4, Vancouver 3  ",,,
2022-23 season:,Thu Feb 9 2023,at Det,"Detroit 2, Calgary 1  ",,,
2022-23 season:,Thu Feb 9 2023,at TB,"Tampa Bay 5, Colorado 0  ",,,
2022-23 season:,Thu Feb 9 2023,at Phi,"Philadelphia 2, Edmonton 1 (SO)",,,
2022-23 season:,Thu Feb 9 2023,at Fla,"Florida 4, San Jose 1  ",,,
2022-23 season:,Thu Feb 9 2023,at NJ,"New Jersey 3, Seattle 1  ",,,
2022-23 season:,Thu Feb 9 2023,at NYI,"Vancouver 6, NY Islanders 5  ",,,
2022-23 season:,Thu Feb 9 2023,at Min,"Vegas 5, Minnesota 1  ",,,
2022-23 season:,Fri Feb 10 2023,at Chi,"Chicago 4, Arizona 3 (OT)",,,
2022-23 season:,Fri Feb 10 2023,at Ana,"Pittsburgh 6, Anaheim 3  ",,,
2022-23 season:,Fri Feb 10 2023,at NYR,"NY Rangers 6, Seattle 3  ",,,
2022-23 season:,Fri Feb 10 2023,at Cbs,"Toronto 3, Columbus 0  ",,,
2022-23 season:,Sat Feb 11 2023,at StL,"St Louis 6, Arizona 5 (OT)",,,
2022-23 season:,Sat Feb 11 2023,at Tor,"Columbus 4, Toronto 3  ",,,
2022-23 season:,Sat Feb 11 2023,at Buf,"Calgary 7, Buffalo 2  ",,,
2022-23 season:,Sat Feb 11 2023,at Wpg,"Winnipeg 4, Chicago 1  ",,,
2022-23 season:,Sat Feb 11 2023,at Fla,"Colorado 5, Florida 3  ",,,
2022-23 season:,Sat Feb 11 2023,at Ott,"Edmonton 6, Ottawa 3  ",,,
2022-23 season:,Sat Feb 11 2023,at Min,"Minnesota 3, New Jersey 2 (SO)",,,
2022-23 season:,Sat Feb 11 2023,at Mtl,"Montreal 4, NY Islanders 3 (OT)",,,
2022-23 season:,Sat Feb 11 2023,at Car,"NY Rangers 6, Carolina 2  ",,,
2022-23 season:,Sat Feb 11 2023,at Phi,"Nashville 2, Philadelphia 1 (OT)",,,
2022-23 season:,Sat Feb 11 2023,at LA,"Los Angeles 6, Pittsburgh 0  ",,,
2022-23 season:,Sat Feb 11 2023,at Dal,"Tampa Bay 3, Dallas 1  ",,,
2022-23 season:,Sat Feb 11 2023,at Det,"Detroit 5, Vancouver 2  ",,,
2022-23 season:,Sat Feb 11 2023,at Bos,"Washington 2, Boston 1  ",,,
2022-23 season:,Sun Feb 12 2023,at VGK,"Vegas 7, Anaheim 2  ",,,
2022-23 season:,Sun Feb 12 2023,at Mtl,"Montreal 6, Edmonton 2  ",,,
2022-23 season:,Sun Feb 12 2023,at Wsh,"San Jose 4, Washington 1  ",,,
2022-23 season:,Sun Feb 12 2023,at Phi,"Seattle 4, Philadelphia 3  ",,,
2022-23 season:,Mon Feb 13 2023,at Nsh,"Arizona 4, Nashville 2  ",,,
2022-23 season:,Mon Feb 13 2023,at LA,"Los Angeles 5, Buffalo 2  ",,,
2022-23 season:,Mon Feb 13 2023,at Ott,"Ottawa 4, Calgary 3 (OT)",,,
2022-23 season:,Mon Feb 13 2023,at Van,"Detroit 6, Vancouver 1  ",,,
2022-23 season:,Mon Feb 13 2023,at Min,"Florida 2, Minnesota 1 (SO)",,,
2022-23 season:,Tue Feb 14 2023,at Dal,"Boston 3, Dallas 2 (OT)",,,
2022-23 season:,Tue Feb 14 2023,at Wsh,"Carolina 3, Washington 2  ",,,
2022-23 season:,Tue Feb 14 2023,at Mtl,"Montreal 4, Chicago 0  ",,,
2022-23 season:,Tue Feb 14 2023,at StL,"St Louis 6, Florida 2  ",,,
2022-23 season:,Tue Feb 14 2023,at Cbs,"New Jersey 3, Columbus 2  ",,,
2022-23 season:,Tue Feb 14 2023,at NYI,"Ottawa 3, NY Islanders 2 (SO)",,,
2022-23 season:,Tue Feb 14 2023,at SJ,"Pittsburgh 3, San Jose 1  ",,,
2022-23 season:,Tue Feb 14 2023,at Wpg,"Winnipeg 3, Seattle 2 (SO)",,,
2022-23 season:,Tue Feb 14 2023,at Col,"Tampa Bay 4, Colorado 3 (SO)",,,
2022-23 season:,Wed Feb 15 2023,at Ana,"Buffalo 7, Anaheim 3  ",,,
2022-23 season:,Wed Feb 15 2023,at Tor,"Toronto 5, Chicago 2  ",,,
2022-23 season:,Wed Feb 15 2023,at Min,"Colorado 3, Minnesota 2  ",,,
2022-23 season:,Wed Feb 15 2023,at Edm,"Detroit 5, Edmonton 4 (SO)",,,
2022-23 season:,Wed Feb 15 2023,at Van,"NY Rangers 6, Vancouver 4  ",,,
2022-23 season:,Wed Feb 15 2023,at Ari,"Arizona 1, Tampa Bay 0 (SO)",,,
2022-23 season:,Thu Feb 16 2023,at Nsh,"Boston 5, Nashville 0  ",,,
2022-23 season:,Thu Feb 16 2023,at Cgy,"Detroit 5, Calgary 2  ",,,
2022-23 season:,Thu Feb 16 2023,at Wsh,"Florida 6, Washington 3  ",,,
2022-23 season:,Thu Feb 16 2023,at Car,"Carolina 6, Montreal 2  ",,,
2022-23 season:,Thu Feb 16 2023,at StL,"St Louis 4, New Jersey 2  ",,,
2022-23 season:,Thu Feb 16 2023,at Sea,"Seattle 6, Philadelphia 2  ",,,
2022-23 season:,Thu Feb 16 2023,at VGK,"Vegas 2, San Jose 1  ",,,
2022-23 season:,Thu Feb 16 2023,at Cbs,"Columbus 3, Winnipeg 1  ",,,
2022-23 season:,Fri Feb 17 2023,at Ott,"Chicago 4, Ottawa 3 (OT)",,,
2022-23 season:,Fri Feb 17 2023,at Min,"Minnesota 2, Dallas 1 (SO)",,,
2022-23 season:,Fri Feb 17 2023,at Ana,"Los Angeles 6, Anaheim 3  ",,,
2022-23 season:,Fri Feb 17 2023,at Edm,"NY Rangers 5, Edmonton 4 (SO)",,,
2022-23 season:,Fri Feb 17 2023,at NYI,"NY Islanders 5, Pittsburgh 4  ",,,
2022-23 season:,Sat Feb 18 2023,at LA,"Los Angeles 6, Arizona 5 (SO)",,,
2022-23 season:,Sat Feb 18 2023,at SJ,"Buffalo 4, San Jose 2  ",,,
2022-23 season:,Sat Feb 18 2023,at Dal,"Columbus 4, Dallas 1  ",,,
2022-23 season:,Sat Feb 18 2023,at StL,"Colorado 4, St Louis 1  ",,,
2022-23 season:,Sat Feb 18 2023,at Sea,"Seattle 4, Detroit 2  ",,,
2022-23 season:,Sat Feb 18 2023,at Nsh,"Nashville 7, Florida 3  ",,,
2022-23 season:,Sat Feb 18 2023,at Tor,"Toronto 5, Montreal 1  ",,,
2022-23 season:,Sat Feb 18 2023,at Pit,"New Jersey 5, Pittsburgh 2  ",,,
2022-23 season:,Sat Feb 18 2023,at Bos,"Boston 6, NY Islanders 2  ",,,
2022-23 season:,Sat Feb 18 2023,at Cgy,"Calgary 3, NY Rangers 2 (OT)",,,
2022-23 season:,Sat Feb 18 2023,at Van,"Vancouver 6, Philadelphia 2  ",,,
2022-23 season:,Sat Feb 18 2023,at VGK,"Vegas 5, Tampa Bay 4  ",,,
2022-23 season:,Sat Feb 18 2023,at Car,"Carolina 4, Washington 1  ",,,"at WC-Carter-Finley Stadium, Raleigh, NC"
2022-23 season:,Sun Feb 19 2023,at Ari,"Arizona 3, Columbus 2 (OT)",,,
